10-16 22:03:34.622  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF72: qts(4917829444947) ects(4917824444947) exposure(10000000) gain(581) ts(4903866755837) now(4903877184014) diff(10428177)
10-16 22:03:34.655  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF73: qts(4917862780156) ects(4917857776334) exposure(10000000) gain(581) ts(4903900091046) now(4903910417139) diff(10326093)
10-16 22:03:34.689  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF74: qts(4917896115416) ects(4917891115416) exposure(10000000) gain(581) ts(4903933426306) now(4903943658024) diff(10231718)
10-16 22:03:34.722  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF75: qts(4917929450625) ects(4917924450625) exposure(10000000) gain(581) ts(4903966761515) now(4903977034170) diff(10272655)
10-16 22:03:34.755  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF76: qts(4917962785833) ects(4917957785833) exposure(10000000) gain(581) ts(4904000096723) now(4904010415264) diff(10318541)
10-16 22:03:34.788  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF77: qts(4917996121041) ects(4917991121041) exposure(10000000) gain(581) ts(4904033431931) now(4904043407920) diff(9975989)
10-16 22:03:34.822  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF78: qts(4918029456302) ects(4918024456302) exposure(10000000) gain(581) ts(4904066767192) now(4904076735680) diff(9968488)
10-16 22:03:34.855  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF79: qts(4918062791510) ects(4918057791510) exposure(10000000) gain(581) ts(4904100102400) now(4904110209066) diff(10106666)
10-16 22:03:34.889  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF80: qts(4918096126718) ects(4918091126718) exposure(10000000) gain(581) ts(4904133437608) now(4904143848076) diff(10410468)
10-16 22:03:34.922  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF81: qts(4918129461927) ects(4918124458105) exposure(10000000) gain(581) ts(4904166772817) now(4904177453701) diff(10680884)
10-16 22:03:34.956  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF82: qts(4918162797187) ects(4918157797187) exposure(10000000) gain(581) ts(4904200108077) now(4904210791357) diff(10683280)
10-16 22:03:34.989  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF83: qts(4918196132395) ects(4918191132395) exposure(10000000) gain(581) ts(4904233443285) now(4904244192764) diff(10749479)
10-16 22:03:35.023  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF84: qts(4918229467604) ects(4918224467604) exposure(10000000) gain(581) ts(4904266778494) now(4904277621045) diff(10842551)
10-16 22:03:35.056  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF85: qts(4918262802812) ects(4918257802812) exposure(10000000) gain(581) ts(4904300113702) now(4904310879222) diff(10765520)
10-16 22:03:35.088  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF86: qts(4918296138020) ects(4918291138020) exposure(10000000) gain(581) ts(4904333448910) now(4904343473649) diff(10024739)
10-16 22:03:35.122  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF87: qts(4918329473281) ects(4918324473281) exposure(10000000) gain(581) ts(4904366784171) now(4904377023597) diff(10239426)
10-16 22:03:35.155  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF88: qts(4918362808489) ects(4918357808489) exposure(10000000) gain(581) ts(4904400119379) now(4904410324795) diff(10205416)
10-16 22:03:35.189  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF89: qts(4918396143697) ects(4918391139875) exposure(10000000) gain(581) ts(4904433454587) now(4904443700211) diff(10245624)
10-16 22:03:35.222  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF90: qts(4918429478906) ects(4918424478906) exposure(10000000) gain(581) ts(4904466789796) now(4904476848441) diff(10058645)
10-16 22:03:35.255  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF91: qts(4918462814114) ects(4918457814114) exposure(10000000) gain(581) ts(4904500125004) now(4904510196149) diff(10071145)
10-16 22:03:35.289  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF92: qts(4918496149375) ects(4918491149375) exposure(10000000) gain(581) ts(4904533460265) now(4904543641982) diff(10181717)
10-16 22:03:35.323  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF93: qts(4918529484583) ects(4918524484583) exposure(10000000) gain(581) ts(4904566795473) now(4904577858753) diff(11063280)
10-16 22:03:35.356  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF94: qts(4918562819791) ects(4918557819791) exposure(10000000) gain(581) ts(4904600130681) now(4904610796305) diff(10665624)
10-16 22:03:35.389  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF95: qts(4918596155000) ects(4918591155000) exposure(10000000) gain(581) ts(4904633465890) now(4904643752816) diff(10286926)
10-16 22:03:35.423  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF96: qts(4918629490208) ects(4918624490208) exposure(10000000) gain(581) ts(4904666801098) now(4904677573180) diff(10772082)
10-16 22:03:35.455  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF97: qts(4918662825468) ects(4918657821646) exposure(10000000) gain(581) ts(4904700136358) now(4904710268180) diff(10131822)
10-16 22:03:35.489  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF98: qts(4918696160677) ects(4918691160677) exposure(10000000) gain(581) ts(4904733471567) now(4904743680315) diff(10208748)
10-16 22:03:35.522  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF99: qts(4918729495885) ects(4918724495885) exposure(10000000) gain(581) ts(4904766806775) now(4904777071670) diff(10264895)
10-16 22:03:35.555  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF100: qts(4918762831093) ects(4918757831093) exposure(10000000) gain(581) ts(4904800141983) now(4904810254586) diff(10112603)
10-16 22:03:35.589  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF101: qts(4918796166354) ects(4918791166354) exposure(10000000) gain(581) ts(4904833477244) now(4904843654378) diff(10177134)
10-16 22:03:35.622  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF102: qts(4918829501562) ects(4918824501562) exposure(10000000) gain(581) ts(4904866812452) now(4904876905472) diff(10093020)
